Rok,RID VS,RID,přihlášek,"""živých"" přihlášek",přihlášených,"""živých"" přihlášených",přijetí,přijatých,zápisů,zapsaných,Výběrovost,Neúspěšných studií,Cekový počet studií,Procento neuspechu,Absolventi součet,Absolventi procento,forma,fakulta,jméno VŠ
2019,17000,17110,1249,1059,1027,851,317,314,295,292,72.14%,126,377,33.42%,198,52.52%,veřejná,Lékařská fakulta,Ostravská univerzita
2019,17000,17200,421,370,409,359,188,188,186,186,49.73%,70,186,37.63%,74,39.78%,veřejná,Fakulta sociálních studií,Ostravská univerzita
2019,17000,17250,1996,1750,1560,1366,744,604,574,568,67.20%,375,600,62.50%,130,21.67%,veřejná,Filozofická fakulta,Ostravská univerzita
2019,17000,17310,1156,1099,999,958,512,510,512,510,53.41%,413,562,73.49%,103,18.33%,veřejná,Přírodovědecká fakulta,Ostravská univerzita
2019,17000,17450,2835,2478,2236,1944,668,665,665,662,73.16%,273,706,38.67%,298,42.21%,veřejná,Pedagogická fakulta,Ostravská univerzita
2019,17000,17500,320,244,250,197,82,82,77,77,68.44%,31,102,30.39%,43,42.16%,veřejná,Fakulta umění,Ostravská univerzita
2020,17000,17110,1148,939,904,722,423,407,386,376,58.89%,192,405,47.41%,8,1.98%,veřejná,Lékařská fakulta,Ostravská univerzita
2020,17000,17200,445,317,423,304,199,199,195,195,38.49%,75,193,38.86%,0,0.00%,veřejná,Fakulta sociálních studií,Ostravská univerzita
2020,17000,17250,1915,1631,1533,1305,727,621,614,609,62.35%,379,674,56.23%,7,1.04%,veřejná,Filozofická fakulta,Ostravská univerzita
2020,17000,17310,1144,1072,966,911,524,520,524,520,51.12%,343,547,62.71%,1,0.18%,veřejná,Přírodovědecká fakulta,Ostravská univerzita
2020,17000,17450,2963,2452,2261,1848,725,717,725,717,70.43%,247,731,33.79%,24,3.28%,veřejná,Pedagogická fakulta,Ostravská univerzita
2020,17000,17500,266,236,229,200,69,69,69,69,70.76%,27,100,27.00%,0,0.00%,veřejná,Fakulta umění,Ostravská univerzita
2021,17000,17110,1345,1181,1037,893,429,414,388,386,67.15%,139,546,25.46%,2,0.37%,veřejná,Lékařská fakulta,Ostravská univerzita
2021,17000,17200,458,294,431,277,193,192,191,191,35.03%,71,196,36.22%,0,0.00%,veřejná,Fakulta sociálních studií,Ostravská univerzita
2021,17000,17250,1824,1384,1494,1135,616,502,504,499,63.58%,219,578,37.89%,0,0.00%,veřejná,Filozofická fakulta,Ostravská univerzita
2021,17000,17310,1148,1067,945,886,482,475,478,473,55.20%,290,552,52.54%,0,0.00%,veřejná,Přírodovědecká fakulta,Ostravská univerzita
2021,17000,17450,3466,2957,2635,2215,721,714,721,714,75.62%,232,732,31.69%,9,1.23%,veřejná,Pedagogická fakulta,Ostravská univerzita
2021,17000,17500,341,322,275,259,101,95,79,79,75.47%,15,110,13.64%,0,0.00%,veřejná,Fakulta umění,Ostravská univerzita
2022,17000,17110,1199,981,931,736,352,341,304,303,69.01%,17,435,3.91%,0,0.00%,veřejná,Lékařská fakulta,Ostravská univerzita
2022,17000,17200,419,330,402,317,159,159,157,157,52.42%,2,161,1.24%,0,0.00%,veřejná,Fakulta sociálních studií,Ostravská univerzita
2022,17000,17250,1888,1593,1555,1308,742,621,591,589,62.90%,55,663,8.30%,0,0.00%,veřejná,Filozofická fakulta,Ostravská univerzita
2022,17000,17310,1357,1188,1102,992,512,508,512,508,56.90%,30,569,5.27%,0,0.00%,veřejná,Přírodovědecká fakulta,Ostravská univerzita
2022,17000,17450,3133,2605,2312,1897,665,659,654,649,74.89%,43,682,6.30%,0,0.00%,veřejná,Pedagogická fakulta,Ostravská univerzita
2022,17000,17500,327,310,259,242,86,84,77,77,75.16%,1,124,0.81%,0,0.00%,veřejná,Fakulta umění,Ostravská univerzita
2003,28000,28110,2564,2132,2550,2123,1511,1509,1126,1125,47.19%,717,882,81.29%,165,18.71%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2003,28000,28120,2297,1663,2258,1632,783,774,571,571,65.66%,263,732,35.93%,469,64.07%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2003,28000,28130,712,615,706,610,169,169,151,151,75.45%,41,169,24.26%,128,75.74%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2004,28000,28110,1765,1457,1749,1445,1420,1410,979,979,32.81%,880,1088,80.88%,208,19.12%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2004,28000,28120,2614,1863,2316,1640,770,726,558,554,70.05%,222,644,34.47%,422,65.53%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2004,28000,28130,425,393,419,389,221,219,206,206,47.58%,50,231,21.65%,181,78.35%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2005,28000,28110,1776,1419,1752,1411,1320,1316,935,935,34.11%,759,999,75.98%,240,24.02%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2005,28000,28120,2931,2021,2520,1718,864,780,619,616,69.37%,396,702,56.41%,306,43.59%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2005,28000,28130,1067,906,1040,885,242,242,234,234,74.17%,49,271,18.08%,222,81.92%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2006,28000,28110,1391,1169,1361,1157,1134,1122,778,778,33.45%,427,817,52.26%,390,47.74%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2006,28000,28120,2667,1852,2296,1587,965,886,677,677,63.44%,490,737,66.49%,247,33.51%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2006,28000,28130,1032,868,1001,844,281,281,267,267,69.24%,54,283,19.08%,229,80.92%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2006,28000,28140,873,636,848,619,548,538,417,412,34.43%,465,1290,36.05%,825,63.95%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2007,28000,28110,1619,1272,1575,1257,1237,1225,898,897,29.40%,716,952,75.21%,236,24.79%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2007,28000,28120,2250,1721,1951,1519,911,857,659,658,61.71%,540,736,73.37%,196,26.63%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2007,28000,28130,1365,1180,1332,1155,297,297,267,267,77.37%,75,294,25.51%,219,74.49%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2007,28000,28140,987,619,925,586,554,534,432,431,30.21%,294,490,60.00%,196,40.00%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2007,28000,28150,3506,2936,3292,2755,1171,1117,969,966,67.00%,538,3068,17.54%,2530,82.46%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2008,28000,28110,1774,1367,1713,1333,1311,1288,1050,1048,23.19%,799,1121,71.28%,322,28.72%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2008,28000,28120,2597,2347,2308,2111,1277,1197,794,792,66.17%,949,2074,45.76%,1125,54.24%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2008,28000,28130,1148,964,1114,943,274,274,258,258,73.24%,90,285,31.58%,195,68.42%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2008,28000,28140,1121,731,1020,668,662,615,529,529,27.63%,337,574,58.71%,237,41.29%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2008,28000,28150,3235,2841,3063,2692,1195,1158,917,914,67.72%,260,1073,24.23%,813,75.77%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2009,28000,28110,1757,1408,1714,1391,1386,1369,1039,1038,26.21%,884,1137,77.75%,253,22.25%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2009,28000,28120,3174,2885,2692,2475,1289,1203,813,809,71.82%,478,904,52.88%,426,47.12%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2009,28000,28130,1661,1486,1626,1461,321,321,260,260,82.50%,76,354,21.47%,278,78.53%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2009,28000,28140,933,634,840,578,519,518,438,438,30.91%,318,482,65.98%,164,34.02%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2009,28000,28150,2974,2752,2811,2603,1285,1238,1049,1036,61.88%,266,1066,24.95%,800,75.05%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2009,28000,28160,185,174,180,171,174,171,156,156,10.34%,354,944,37.50%,590,62.50%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2010,28000,28110,1212,1006,1200,1000,888,884,640,640,36.38%,469,672,69.79%,203,30.21%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2010,28000,28120,2721,2428,2361,2134,1279,1189,824,822,66.06%,546,917,59.54%,371,40.46%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2010,28000,28130,1538,1381,1510,1365,291,290,231,231,83.27%,59,266,22.18%,207,77.82%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2010,28000,28140,952,588,886,581,564,564,508,508,13.61%,403,589,68.42%,186,31.58%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2010,28000,28150,3135,2937,2857,2670,1361,1263,1039,1026,64.62%,302,1065,28.36%,763,71.64%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2010,28000,28160,1435,1435,1405,1405,297,294,209,209,85.44%,156,416,37.50%,260,62.50%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2011,28000,28110,838,838,832,832,603,601,440,440,47.49%,343,461,74.40%,118,25.60%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2011,28000,28120,2437,2159,2056,1855,860,818,791,785,63.36%,507,880,57.61%,373,42.39%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2011,28000,28130,1289,1034,1264,1018,246,246,244,244,76.40%,52,285,18.25%,233,81.75%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2011,28000,28140,879,711,816,666,520,502,447,447,37.13%,354,508,69.69%,154,30.31%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2011,28000,28150,3000,2795,2715,2516,1202,1177,1126,1119,59.71%,335,1143,29.31%,808,70.69%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2011,28000,28160,763,763,650,650,549,496,422,418,44.69%,250,439,56.95%,189,43.05%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2012,28000,28110,992,992,964,964,801,800,628,628,36.69%,524,654,80.12%,130,19.88%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2012,28000,28120,2258,2055,1849,1701,816,704,648,645,68.47%,411,729,56.38%,318,43.62%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2012,28000,28130,1181,962,1152,944,203,203,200,200,79.21%,57,249,22.89%,192,77.11%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2012,28000,28140,798,537,715,516,469,460,421,421,21.60%,350,508,68.90%,158,31.10%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2012,28000,28150,2815,2696,2510,2395,1101,1011,930,924,65.50%,299,954,31.34%,655,68.66%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2012,28000,28160,768,768,696,696,700,652,461,456,39.97%,294,501,58.68%,207,41.32%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2013,28000,28110,1028,1028,1001,1001,846,845,652,651,36.58%,596,696,85.63%,100,14.37%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2013,28000,28120,1797,1607,1490,1333,749,621,574,569,64.28%,425,675,62.96%,250,37.04%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2013,28000,28130,1006,828,978,809,198,198,181,181,78.14%,57,247,23.08%,190,76.92%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2013,28000,28140,929,885,796,764,555,513,470,470,46.89%,409,531,77.02%,122,22.98%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2013,28000,28150,2896,2797,2539,2446,1027,943,852,845,69.54%,328,874,37.53%,546,62.47%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2013,28000,28160,946,946,771,771,723,620,407,404,56.98%,239,434,55.07%,195,44.93%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2014,28000,28110,1064,1064,1035,1035,920,920,751,751,29.42%,635,780,81.41%,145,18.59%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2014,28000,28120,1490,1305,1205,1062,633,521,507,503,61.15%,412,655,62.90%,243,37.10%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2014,28000,28130,1075,875,1047,854,156,156,154,154,82.40%,40,196,20.41%,156,79.59%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2014,28000,28140,916,865,803,765,596,542,477,475,44.86%,449,558,80.47%,109,19.53%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2014,28000,28150,2273,2273,1910,1910,765,750,694,690,69.47%,339,731,46.37%,392,53.63%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2014,28000,28160,718,718,626,626,622,558,399,397,44.43%,247,417,59.23%,170,40.77%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2015,28000,28110,1124,1124,1082,1082,943,943,785,785,30.16%,671,819,81.93%,148,18.07%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2015,28000,28120,1269,1124,1034,901,563,439,421,421,62.54%,323,484,66.74%,161,33.26%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2015,28000,28130,1011,818,987,800,173,173,173,173,78.85%,57,210,27.14%,153,72.86%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2015,28000,28140,704,525,636,498,454,440,385,385,26.67%,342,453,75.50%,111,24.50%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2015,28000,28150,2168,2168,1801,1801,810,727,660,657,69.56%,338,691,48.91%,353,51.09%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2015,28000,28160,583,576,508,501,410,387,348,344,39.58%,204,364,56.04%,160,43.96%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2016,28000,28110,1036,1036,1002,1002,861,858,675,675,34.85%,583,727,80.19%,144,19.81%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2016,28000,28120,1224,1153,986,917,631,478,449,449,61.06%,316,510,61.96%,193,37.84%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2016,28000,28130,970,791,948,774,198,197,196,196,75.22%,60,242,24.79%,181,74.79%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2016,28000,28140,657,492,567,444,438,401,351,350,28.66%,317,404,78.47%,87,21.53%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2016,28000,28150,1836,1836,1559,1559,842,756,691,688,62.36%,325,721,45.08%,389,53.95%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2016,28000,28160,678,678,584,584,513,471,417,411,38.50%,294,440,66.82%,145,32.95%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2017,28000,28110,1093,1093,972,972,839,779,618,616,43.46%,520,653,79.63%,133,20.37%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2017,28000,28120,1132,1132,985,985,640,539,523,519,53.80%,372,595,62.52%,219,36.81%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2017,28000,28130,982,783,957,767,199,199,199,199,74.58%,63,237,26.58%,174,73.42%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2017,28000,28140,626,626,552,552,443,405,362,362,42.17%,306,432,70.83%,126,29.17%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2017,28000,28150,1680,1680,1439,1439,847,733,671,669,60.06%,346,701,49.36%,347,49.50%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2017,28000,28160,567,567,511,511,420,379,338,337,40.39%,217,363,59.78%,145,39.94%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2018,28000,28110,1118,1118,1026,1026,842,796,649,648,41.95%,570,697,81.78%,126,18.08%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2018,28000,28120,1162,1162,981,981,554,460,448,445,61.45%,320,497,64.39%,167,33.60%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2018,28000,28130,918,755,901,741,195,195,194,194,74.30%,60,241,24.90%,170,70.54%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2018,28000,28140,656,656,553,553,451,405,363,361,44.66%,321,435,73.79%,103,23.68%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2018,28000,28150,1397,1397,1209,1209,652,601,557,556,60.13%,273,578,47.23%,290,50.17%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2018,28000,28160,695,695,641,641,518,490,405,405,41.73%,289,436,66.28%,146,33.49%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2019,28000,28110,1371,1371,1234,1234,1032,935,769,768,43.91%,665,814,81.70%,120,14.74%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2019,28000,28120,1351,1351,1149,1149,664,543,528,525,60.92%,751,967,77.66%,156,16.13%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2019,28000,28130,1137,908,1098,883,224,224,224,224,75.33%,67,253,26.48%,131,51.78%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2019,28000,28140,907,907,776,776,605,546,493,492,45.64%,433,577,75.04%,102,17.68%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2019,28000,28150,1670,1670,1441,1441,905,782,617,615,63.05%,582,938,62.05%,262,27.93%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2019,28000,28160,872,872,807,807,675,629,486,485,44.27%,336,509,66.01%,158,31.04%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2020,28000,28110,1182,1182,1084,1084,1142,1051,730,724,38.24%,638,775,82.32%,14,1.81%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
2020,28000,28120,1289,1289,1044,1044,616,474,458,458,64.47%,328,516,63.57%,3,0.58%,veřejná,Fakulta managementu a ekonomiky,Univerzita Tomáše Bati ve Zlíně
2020,28000,28130,1100,819,1068,801,203,203,203,203,75.21%,34,244,13.93%,2,0.82%,veřejná,Fakulta multimediálních komunikací,Univerzita Tomáše Bati ve Zlíně
2020,28000,28140,925,925,844,844,879,809,547,545,40.86%,472,673,70.13%,2,0.30%,veřejná,Fakulta aplikované informatiky,Univerzita Tomáše Bati ve Zlíně
2020,28000,28150,1597,1597,1392,1392,857,777,625,621,60.86%,306,661,46.29%,10,1.51%,veřejná,Fakulta humanitních studií,Univerzita Tomáše Bati ve Zlíně
2020,28000,28160,792,792,764,764,782,754,507,506,35.98%,380,532,71.43%,3,0.56%,veřejná,Fakulta logistiky a krizového řízení,Univerzita Tomáše Bati ve Zlíně
2021,28000,28110,1322,1322,1199,1199,1265,1158,794,792,39.94%,618,838,73.75%,7,0.84%,veřejná,Fakulta technologická,Univerzita Tomáše Bati ve Zlíně
